45.05,.35,45:03:00N,0:21:00E,Saint-Front-de-Pradoux
45.05,.35,45:03:00N,0:21:00E,Saint-Front
48.6,-4.383333,48:36:00N,4:23:00W,Saint-Frégant
45.016667,-.05,45:01:00N,0:03:00W,Saint-Médard
45.016667,-.05,45:01:00N,0:03:00W,Saint-Médard-de-Guizières
43.166667,6.216667,43:10:00N,6:13:00E,Notre-Dame des Maures
43.533333,-.583333,43:32:00N,0:35:00W,Saint-Médard
44.916667,1.233333,44:55:00N,1:14:00E,Temniac
46.333333,2.116667,46:20:00N,2:07:00E,Telline
48.233333,-4.35,48:14:00N,4:21:00W,Telgruc
48.233333,-4.35,48:14:00N,4:21:00W,Telgruc-sur-Mer
45.616667,2.283333,45:37:00N,2:17:00E,Saint-Pardoux-le-Vieux
45.133333,2.5,45:08:00N,2:30:00E,Salers
44.5,.75,44:30:00N,0:45:00E,Salefon
45.5,4.533333,45:30:00N,4:32:00E,Salcigneux
45.5,4.533333,45:30:00N,4:32:00E,Saleigneux
45.616667,2.333333,45:37:00N,2:20:00E,Saint-Pardoux-le-Neuf
45.716667,.35,45:43:00N,0:21:00E,Saint-Constant
45.666667,.05,45:40:00N,0:03:00E,Saint-Saturnin
48.4,-3.6,48:24:00N,3:36:00W,Rospellem
44.633333,6.183333,44:38:00N,6:11:00E,Saint-Hilaire
44.533333,.716667,44:32:00N,0:43:00E,Saint-Hilaire
48.6,-3.883333,48:36:00N,3:53:00W,Saint-Erbot
44.866667,6.583333,44:52:00N,6:35:00E,Sachas
45.033333,-.183333,45:02:00N,0:11:00W,Sablons
48.516667,-4.083333,48:31:00N,4:05:00W,Ty Nevez
48.1,-3.766667,48:06:00N,3:46:00W,Ty-Loue
48.1,-3.766667,48:06:00N,3:46:00W,Ty Louët
48.133333,-3.95,48:08:00N,3:57:00W,Tyfléan
48.2,-3.9,48:12:00N,3:54:00W,Ty-blez
48.2,-3.9,48:12:00N,3:54:00W,Ty-Blaise
48.366667,-3.916667,48:22:00N,3:55:00W,Ty-Aryon
48.366667,-3.916667,48:22:00N,3:55:00W,Ty-Aryun
48.366667,-3.7,48:22:00N,3:42:00W,Tyar-Gall
44.833333,1.183333,44:50:00N,1:11:00E,Vézac
44.883333,1.55,44:53:00N,1:33:00E,Veyssou
47.216667,2.1,47:13:00N,2:06:00E,Vierzon-Forges
47.216667,2.083333,47:13:00N,2:05:00E,Vierzon-Ville
47.216667,2.083333,47:13:00N,2:05:00E,Vierzon
46.283333,2.433333,46:17:00N,2:26:00E,Viersat
44.5,6.25,44:30:00N,6:15:00E,Viere
44.1,5.333333,44:06:00N,5:20:00E,La Roche Giron
44.1,5.333333,44:06:00N,5:20:00E,Vière
44.1,5.333333,44:06:00N,5:20:00E,Vièra
43,-.05,43:00:00N,0:03:00W,Vier-Bordes
43,-.05,43:00:00N,0:03:00W,Vier
44.366667,6.283333,44:22:00N,6:17:00E,Villard
44.366667,6.283333,44:22:00N,6:17:00E,Vierara
44.366667,6.283333,44:22:00N,6:17:00E,Viérard
45.583333,2.366667,45:35:00N,2:22:00E,Saint-Dézery
43.5,-.116667,43:30:00N,0:07:00W,Séméacq-Blachon
43.5,-.116667,43:30:00N,0:07:00W,Sémeacq
46.583333,5.95,46:35:00N,5:57:00E,Saint-Laurent-du-Jura
46.583333,5.95,46:35:00N,5:57:00E,Saint-Laurent
49.883333,1.633333,49:53:00N,1:38:00E,Nouveau Monde
49.433333,5.933333,49:26:00N,5:56:00E,Le Nouveau Crusnes
49.433333,5.933333,49:26:00N,5:56:00E,Nouveau Crusnes
45.033333,.25,45:02:00N,0:15:00E,Saint-Laurent
45.033333,.25,45:02:00N,0:15:00E,Saint-Laurent-des-Hommes
44.983333,.316667,44:59:00N,0:19:00E,Saint-Géry
48.6,-3.533333,48:36:00N,3:32:00W,Saint-Connay
44.266667,.333333,44:16:00N,0:20:00E,Saint-Côme
48.75,.416667,48:45:00N,0:25:00E,Saint-Germain-d’Échauffour
48.75,.416667,48:45:00N,0:25:00E,Saint-Germain
48.766667,1.216667,48:46:00N,1:13:00E,Saint-Lubin
48.766667,1.216667,48:46:00N,1:13:00E,Saint-Lubin-des-Joncherets
44.1,7.5,44:06:00N,7:30:00E,Sainte-Marie Madeleine
44.1,7.5,44:06:00N,7:30:00E,Santa-Maria-Maddalena
44.983333,5.05,44:59:00N,5:03:00E,Tourtousse
44.85,1.333333,44:51:00N,1:20:00E,Sainte-Mondane
45.45,5.766667,45:27:00N,5:46:00E,Saint-Christophe-la-Grotte
45.45,5.766667,45:27:00N,5:46:00E,Saint-Christophe
45.733333,2.616667,45:44:00N,2:37:00E,Ronzet
44.15,7.083333,44:09:00N,7:05:00E,Valabres
48.866667,.716667,48:52:00N,0:43:00E,Vaux
48.866667,.716667,48:52:00N,0:43:00E,Vaux-sur-Risle
45.266667,4.55,45:16:00N,4:33:00E,Vireuil-le-Haut
45.216667,2.433333,45:13:00N,2:26:00E,Voleyrac
45.216667,2.433333,45:13:00N,2:26:00E,Volevrac
46.066667,1.783333,46:04:00N,1:47:00E,Peyrat
47.1,2.283333,47:06:00N,2:17:00E,Marmagne
48.866667,2.083333,48:52:00N,2:05:00E,Marly
48.866667,2.083333,48:52:00N,2:05:00E,Marly-le-Roi
48.25,-3.466667,48:15:00N,3:28:00W,Saint-Éloi
47.933333,-3.433333,47:56:00N,3:26:00W,Saint-Éloi
45.683333,.233333,45:41:00N,0:14:00E,Ruelle-sur-Touvre
45.683333,.233333,45:41:00N,0:14:00E,Ruelle
47.45,2.9,47:27:00N,2:54:00E,Sort
50.3,2.316667,50:18:00N,2:19:00E,Séricourt
45.25,2.333333,45:15:00N,2:20:00E,Tonnac
45.25,2.333333,45:15:00N,2:20:00E,Tonnat
48.566667,-4.633333,48:34:00N,4:38:00W,Stréatveur
49.2,6.933333,49:12:00N,6:56:00E,Stiring-Wendel
49.2,6.933333,49:12:00N,6:56:00E,Steringen-Wendel
49.2,6.933333,49:12:00N,6:56:00E,Wendel
49.2,6.933333,49:12:00N,6:56:00E,Styring
49.2,6.933333,49:12:00N,6:56:00E,Stieringen-Wendel
49.2,6.933333,49:12:00N,6:56:00E,Strying
44.033333,.633333,44:02:00N,0:38:00E,Saint-Mézard
49.583333,3.733333,49:35:00N,3:44:00E,Samoussy
48.083333,-.783333,48:05:00N,0:47:00W,Ribaudières Petites
48.083333,-.783333,48:05:00N,0:47:00W,Ribaudières Grandes
46.033333,1.416667,46:02:00N,1:25:00E,Saint-Léger-la Montagne
46.033333,1.416667,46:02:00N,1:25:00E,Saint-Léger
46.266667,3.066667,46:16:00N,3:04:00E,Verzun le Haut
46.266667,3.066667,46:16:00N,3:04:00E,Verzun le Bas
45.766667,1.966667,45:46:00N,1:58:00E,Thésillat
45.033333,-.266667,45:02:00N,0:16:00W,Saint-Ciers-d’Abzac
45.033333,-.266667,45:02:00N,0:16:00W,Saint-Ciers
47.75,-3.5,47:45:00N,3:30:00W,Villeneuve-Troloc
45.633333,2.35,45:38:00N,2:21:00E,Savardeix
45.9,1.233333,45:54:00N,1:14:00E,Nouaillas
48.05,-3.6,48:03:00N,3:36:00W,Saint-Maudé
43.216667,5.55,43:13:00N,5:33:00E,Sainte-Croix
45.283333,-.283333,45:17:00N,0:17:00W,Sainte-Colombe
44.116667,3.1,44:07:00N,3:06:00E,Saumane
45.65,2.533333,45:39:00N,2:32:00E,Tauvert
49.65,2.416667,49:39:00N,2:25:00E,Rocquencourt
50.283333,4.066667,50:17:00N,4:04:00E,Rocq
45.033333,-.266667,45:02:00N,0:16:00W,Saint-Martin-du-Bois
45.033333,-.266667,45:02:00N,0:16:00W,Saint-Martin
49.066667,5.65,49:04:00N,5:39:00E,Saulx-en-Woëvre
49.066667,5.65,49:04:00N,5:39:00E,Saulx
45.1,1.383333,45:06:00N,1:23:00E,Sagournat
46.3,1.633333,46:18:00N,1:38:00E,Sagnat
45.283333,.15,45:17:00N,0:09:00E,Saint-Romain
46.283333,2.216667,46:17:00N,2:13:00E,Toulx-Sainte-Croix
46.283333,2.216667,46:17:00N,2:13:00E,Toulx
48.033333,-3.616667,48:02:00N,3:37:00W,Toul-lanne
47.166667,2.45,47:10:00N,2:27:00E,Sancy
45.433333,2.55,45:26:00N,2:33:00E,Vallat
47.866667,2.65,47:52:00N,2:39:00E,Varennes-en-Gâtinais
47.866667,2.65,47:52:00N,2:39:00E,Varennes
45.233333,6.466667,45:14:00N,6:28:00E,Villard-Bernon
45.033333,6.333333,45:02:00N,6:20:00E,Villar
45.033333,6.333333,45:02:00N,6:20:00E,Villar-d’Arène
46.433333,2.05,46:26:00N,2:03:00E,Villard
46.333333,1.7,46:20:00N,1:42:00E,Villard
46.066667,1.283333,46:04:00N,1:17:00E,Villarcoin
46.566667,3.35,46:34:00N,3:21:00E,Saint-Bonnet
47.966667,-1.683333,47:58:00N,1:41:00W,Reuzel
47.966667,-1.683333,47:58:00N,1:41:00W,Heuzel
44.966667,1.316667,44:58:00N,1:19:00E,Salignac
44.966667,1.15,44:58:00N,1:09:00E,Salignac
44.85,.25,44:51:00N,0:15:00E,Saint-Avit-du-Moiron
44.85,.25,44:51:00N,0:15:00E,Saint-Avit
44.633333,.15,44:38:00N,0:09:00E,Saint-Avit-de-Soulège
44.633333,.15,44:38:00N,0:09:00E,Saint-Avit
44.883333,1.266667,44:53:00N,1:16:00E,Saint-Vincent-le-Paluel
44.883333,1.266667,44:53:00N,1:16:00E,Saint-Vincent
47.1,2.483333,47:06:00N,2:29:00E,Saint-Germain-du-Puy
47.1,2.483333,47:06:00N,2:29:00E,Saint Germain
48.483333,-.483333,48:29:00N,0:29:00W,Rennes-en-Grenouilles
48.483333,-.483333,48:29:00N,0:29:00W,Rennes-en-Grénouille
48.483333,-.483333,48:29:00N,0:29:00W,Rennes
45.2,.183333,45:12:00N,0:11:00E,Saint-Vincent-Jalmoutiers
48.583333,-1.45,48:35:00N,1:27:00W,Tanis
47.916667,-4.166667,47:55:00N,4:10:00W,Saint-Roch
50.55,1.7,50:33:00N,1:42:00E,Rosamel
43.25,-.7,43:15:00N,0:42:00W,Saint-Goin
48.166667,-3.783333,48:10:00N,3:47:00W,Saint-Goazec
46.383333,6.666667,46:23:00N,6:40:00E,Saint-Gingolph
48.75,-3.483333,48:45:00N,3:29:00W,Servel
46.133333,2.616667,46:08:00N,2:37:00E,Villejaleix
46.133333,2.616667,46:08:00N,2:37:00E,Villechaleix
47.766667,5.233333,47:46:00N,5:14:00E,Villehaut
44.966667,-.3,44:58:00N,0:18:00W,Villegouge
44.25,6.266667,44:15:00N,6:16:00E,Saint-Clément
48.116667,-3.516667,48:07:00N,3:31:00W,Saint-Guénolé
45.766667,2.533333,45:46:00N,2:32:00E,Verneugheol
46.55,2.5,46:33:00N,2:30:00E,Vernet
45.383333,2.366667,45:23:00N,2:22:00E,Vernejoux
48.666667,-3.616667,48:40:00N,3:37:00W,Saint-Efflam
44.833333,1.1,44:50:00N,1:06:00E,Saint-Vincent-de-Cosse
44.833333,1.1,44:50:00N,1:06:00E,Saint-Vincent
47.166667,6.15,47:10:00N,6:09:00E,Trépot
48.5,-4.6,48:30:00N,4:36:00W,Tréouergat
47.916667,-4.316667,47:55:00N,4:19:00W,Tréogat
48.183333,-3.516667,48:11:00N,3:31:00W,Tréogan
48.683333,-3.566667,48:41:00N,3:34:00W,Saint-Michel
48.683333,-3.566667,48:41:00N,3:34:00W,Saint-Michel-en-Grève
44.866667,.033333,44:52:00N,0:02:00E,Saint-Michel-de-Montaigne
44.866667,.033333,44:52:00N,0:02:00E,Saint-Michel
47.333333,5.083333,47:20:00N,5:05:00E,Saint-Apollinaire
48.4,5.183333,48:24:00N,5:11:00E,Saint-Urbain-sur-Marne
48.4,5.183333,48:24:00N,5:11:00E,Saint-Urbain
48.4,-4.233333,48:24:00N,4:14:00W,Saint-Urbain
48.016667,-4.583333,48:01:00N,4:35:00W,Saint-Tugen
48.033333,-3.583333,48:02:00N,3:35:00W,Saint-Tugdual
48.283333,-3.75,48:17:00N,3:45:00W,Sainte-Marguerite
47.833333,-3.483333,47:50:00N,3:29:00W,Sainte-Marguerite
48.466667,-4.366667,48:28:00N,4:22:00W,Saint-Elven
44.933333,-.316667,44:56:00N,0:19:00W,Saint-Michel-de Frorsac
44.933333,-.316667,44:56:00N,0:19:00W,Saint-Michel-de-Fronsac
44.933333,-.316667,44:56:00N,0:19:00W,Saint-Michel
45.083333,.283333,45:05:00N,0:17:00E,Saint-Michel-de-Double
45.083333,.283333,45:05:00N,0:17:00E,Saint-Michel
45.283333,0,45:17:00N,0:00:00E,Yviers
48.716667,1.916667,48:43:00N,1:55:00E,Yvette
49.483333,1.5,49:29:00N,1:30:00E,Yvetot-Bocage
49.483333,1.5,49:29:00N,1:30:00E,Yvetot
48.633333,-4.366667,48:38:00N,4:22:00W,Saint-Sauveur
45.733333,1.083333,45:44:00N,1:05:00E,Texon
45.916667,1.416667,45:55:00N,1:25:00E,Tourniol
45.2,2.216667,45:12:00N,2:13:00E,Tourniac
49.1,1.116667,49:06:00N,1:07:00E,Tourneville
45.05,2.416667,45:03:00N,2:25:00E,Tournemire
48.383333,7.633333,48:23:00N,7:38:00E,Woerth
45.116667,2.383333,45:07:00N,2:23:00E,Sainte-Eulalie
44.85,.316667,44:51:00N,0:19:00E,Saint-Pierre-d’Eyraud
44.85,.316667,44:51:00N,0:19:00E,Saint-Pierre
46.583333,.983333,46:35:00N,0:59:00E,Saint-Martin Lars
46.583333,.983333,46:35:00N,0:59:00E,Saint-Martin-Lars-en-Sainte-Hermine
44.966667,-.35,44:58:00N,0:21:00W,Tarnès
45.416667,3.65,45:25:00N,3:39:00E,Roussillac
44.933333,-.133333,44:56:00N,0:08:00W,Saint-Georges
45.516667,4.583333,45:31:00N,4:35:00E,Saint-Genis-Terrenoire
48.133333,-4.266667,48:08:00N,4:16:00W,Sainte Anne la Palud
48.133333,-4.266667,48:08:00N,4:16:00W,Sainte-Anne de la Palue
49.3,1.283333,49:18:00N,1:17:00E,Senneville
45.5,2.566667,45:30:00N,2:34:00E,Trémouille-Saint-Loup
45.5,2.566667,45:30:00N,2:34:00E,Trémouille
48.233333,-3.933333,48:14:00N,3:56:00W,Trémorgat
44.5,5.316667,44:30:00N,5:19:00E,Trémont
45.3,3.183333,45:18:00N,3:11:00E,Terret
48.666667,-4.066667,48:40:00N,4:04:00W,Sibiril
48.366667,-4.016667,48:22:00N,4:01:00W,Saint-Cadou
43.533333,-.716667,43:32:00N,0:43:00W,Sallespisse
48.433333,-4.616667,48:26:00N,4:37:00W,Saint-Renan
44.95,6.566667,44:57:00N,6:34:00E,Villeneuve
44.9,1.15,44:54:00N,1:09:00E,Ville Neuve
48.633333,2.333333,48:38:00N,2:20:00E,Villetaneuse
44.066667,6.866667,44:04:00N,6:52:00E,Villetalle-Basse
45.066667,6.283333,45:04:00N,6:17:00E,Rivet
45.066667,6.283333,45:04:00N,6:17:00E,Rivet du Milieu
45.366667,-.3,45:22:00N,0:18:00W,Vanzac
45.216667,.283333,45:13:00N,0:17:00E,Vanxains
45.516667,.116667,45:31:00N,0:07:00E,Voulgézac
49.2,.05,49:12:00N,0:03:00E,Repentigny
48.783333,-3.55,48:47:00N,3:33:00W,Saint-Duzec
45,1.233333,45:00:00N,1:14:00E,Saint-Dramont
43.35,6.7,43:21:00N,6:42:00E,Saint-Peïre
43.35,6.7,43:21:00N,6:42:00E,Saint-Peïre-sur-Mer
43.35,6.7,43:21:00N,6:42:00E,San Peïre
48.15,-1.583333,48:09:00N,1:35:00W,Thorigné
48.15,-1.583333,48:09:00N,1:35:00W,Thorigné-sur-Vilaine
45.45,3.033333,45:27:00N,3:02:00E,Roche-Charles
48.666667,-1.983333,48:40:00N,1:59:00W,Rochebonne
48.516667,-4.35,48:31:00N,4:21:00W,Trémoguer
47.9,-3.533333,47:54:00N,3:32:00W,Tréméven
45.533333,2.25,45:32:00N,2:15:00E,Montjole
48.95,4.266667,48:57:00N,4:16:00E,Villers
48.95,4.266667,48:57:00N,4:16:00E,Villers-le-Château
47.566667,1.116667,47:34:00N,1:07:00E,Santenay
44.916667,1.25,44:55:00N,1:15:00E,Sainte-Nathalène
45.65,.1,45:39:00N,0:06:00E,Saint-Michel
44.733333,-.133333,44:44:00N,0:08:00W,Sallebruneau
43.5,-.166667,43:30:00N,0:10:00W,Vialer
48.383333,-4.516667,48:23:00N,4:31:00W,Recouvrance
44.65,5.466667,44:39:00N,5:28:00E,Recoubeau
47.466667,-.55,47:28:00N,0:33:00W,Sorges
45.733333,1.266667,45:44:00N,1:16:00E,Mont
45.433333,.5,45:26:00N,0:30:00E,Vieux-Mareuil
48.6,-3.45,48:36:00N,3:27:00W,Vieux-Marché
48.6,-3.45,48:36:00N,3:27:00W,Le Vieux-Marché
48.733333,2.333333,48:44:00N,2:20:00E,Vieux-Maisons
48.05,3.95,48:03:00N,3:57:00E,Vacherie
48.033333,-3.7,48:02:00N,3:42:00W,Scaër
45.666667,2.616667,45:40:00N,2:37:00E,Ribière
45.6,3.75,45:36:00N,3:45:00E,Ribe
45.55,2.6,45:33:00N,2:36:00E,Ribbes
45.65,2.283333,45:39:00N,2:17:00E,Saint-Rémy
45.583333,.15,45:35:00N,0:09:00E,Voeuil-et-Giget
45.583333,.15,45:35:00N,0:09:00E,Voeuil
47,-.133333,47:00:00N,0:08:00W,Saint-Léger-de-Montbrun
47,-.133333,47:00:00N,0:08:00W,Saint-Léger
48.216667,.833333,48:13:00N,0:50:00E,Saint-Léger
45.466667,.05,45:28:00N,0:03:00E,Saint-Léger
44.9,-.316667,44:54:00N,0:19:00W,Vayres
45.316667,2.15,45:19:00N,2:09:00E,Valeix
44.983333,1.366667,44:59:00N,1:22:00E,Valeille
48.4,-3.833333,48:24:00N,3:50:00W,Trédudon
48.7,-3.566667,48:42:00N,3:34:00W,Trédrez
47.916667,-2.883333,47:55:00N,2:53:00W,Saint-Allouestre
48.233333,-2.45,48:14:00N,2:27:00W,Vieux Bourg
48.683333,2.433333,48:41:00N,2:26:00E,Rouvres
48.5,-4.25,48:30:00N,4:15:00W,Trémaouézan
44.616667,5.516667,44:37:00N,5:31:00E,Trélepuy
47.9,-.783333,47:54:00N,0:47:00W,Saint-Gault
45.533333,3.016667,45:32:00N,3:01:00E,Saint-Pierre
45.533333,3.016667,45:32:00N,3:01:00E,Saint-Pierre-Colamine
43.716667,4.1,43:43:00N,4:06:00E,Vérargues
48.166667,-1.166667,48:10:00N,1:10:00W,Vougerie
45.9,2.6,45:54:00N,2:36:00E,Tralaigues
44.883333,-.1,44:53:00N,0:06:00W,Saint-Hippolyte
49.866667,1.666667,49:52:00N,1:40:00E,Samfoin
49.866667,1.666667,49:52:00N,1:40:00E,Le Sainfoin
45.283333,2.2,45:17:00N,2:12:00E,Soursac
45.283333,2.35,45:17:00N,2:21:00E,Sourniac
45.066667,5.483333,45:04:00N,5:29:00E,Valchevrière
44.633333,.65,44:38:00N,0:39:00E,Saint-Martin
45.5,2.316667,45:30:00N,2:19:00E,Thomas
46.9,4.316667,46:54:00N,4:19:00E,Saint-Cyr-de-Valorges
46.9,4.316667,46:54:00N,4:19:00E,Saint-Cyr
45.616667,.016667,45:37:00N,0:01:00E,Sireuil
42.966667,-.15,42:58:00N,0:09:00W,Sireix
48.1,-3.766667,48:06:00N,3:46:00W,Rotudal
44.083333,7.1,44:05:00N,7:06:00E,Saint-Sauveur
44.083333,7.1,44:05:00N,7:06:00E,Saint-Sauveur-sur-Tinée
44.983333,.233333,44:59:00N,0:14:00E,Saint-Sauveur
44.983333,.233333,44:59:00N,0:14:00E,Saint-Sauveur-Lalande
45,-.033333,45:00:00N,0:02:00W,Saint-Sauveur-de-Puynormand
45,-.033333,45:00:00N,0:02:00W,Saint-Sauveur
45.55,-.15,45:33:00N,0:09:00W,Touzac
45.3,2.3,45:18:00N,2:18:00E,Vent-Bas
48.55,-4.183333,48:33:00N,4:11:00W,Saint-Derrien
47.516667,5.85,47:31:00N,5:51:00E,Saint-Gand
48.65,-4.2,48:39:00N,4:12:00W,Rochou-Bras
48.483333,-4.066667,48:29:00N,4:04:00W,Roc’hfily
45.083333,.333333,45:05:00N,0:20:00E,Renolphie
45.55,-.9,45:33:00N,0:54:00W,Saint-Martin-des-Fontaines
45.55,-.9,45:33:00N,0:54:00W,Saint-Martin
45.1,-.5,45:06:00N,0:30:00W,Saint-Vivien
45.1,-.5,45:06:00N,0:30:00W,Saint-Vivien-de-Blaye
